DD,HH,Day,tripduration,end station latitude,end station longitude,AGE
21,15,4,243,40.72621788,-73.98379855,46.0
21,16,4,401,40.72953837,-73.98426726,46.0
21,16,4,1761,40.73564,-73.95866,44.0
21,16,4,234,40.72621788,-73.98379855,62.0
21,16,4,517,40.73028666,-73.9907647,48.0
21,16,4,438,40.73028666,-73.9907647,46.0
21,16,4,622,40.73221853,-73.98165557,20.0
21,16,4,259,40.71782143,-73.97628939,30.0
21,16,4,2717,40.74238787,-73.99726235,50.0
21,17,4,414,40.72217444,-73.98368779,24.0
21,17,4,386,40.72938685,-73.97772429,65.0
21,17,4,213,40.71782143,-73.97628939,26.0
21,17,4,168,40.72299208,-73.97995466,28.0
21,17,4,879,40.7489006,-73.97604882,29.0
21,17,4,560,40.73049393,-73.99572140000002,74.0
21,17,4,2010,40.71286844,-73.95698119,46.0
21,17,4,604,40.72019576,-73.98997825,46.0
21,17,4,661,40.72019576,-73.98997825,46.0
21,18,4,384,40.72917025,-73.99810231,24.0
21,18,4,2382,40.75714758,-73.97207836,41.0
21,18,4,1259,40.68753406,-73.97265183,25.0
21,18,4,560,40.73047309,-73.98672378,34.0
21,18,4,100,40.7208736,-73.98085795,34.0
21,18,4,1670,40.72019576,-73.98997825,53.0
21,18,4,776,40.72710258,-74.00297088,25.0
21,18,4,756,40.72710258,-74.00297088,26.0
21,18,4,151,40.72621788,-73.98379855,48.0
21,19,4,1046,40.7172274,-73.98802084,37.0
21,19,4,1583,40.752062306999996,-73.9816324043,29.0
21,19,4,783,40.73291553,-74.00711384,36.0
21,19,4,1022,40.74311555376486,-73.98215353488922,46.0
21,19,4,213,40.72938685,-73.97772429,29.0
21,19,4,330,40.71893904,-73.99266288,23.0
21,19,4,302,40.72368361,-73.97574813,25.0
21,19,4,269,40.72228087,-73.97668709,32.0
21,19,4,696,40.73454567,-73.99074142,37.0
21,19,4,682,40.72217444,-73.98368779,25.0
21,19,4,538,40.72110063,-73.99192540000001,38.0
21,19,4,413,40.714215,-73.981346,45.0
21,19,4,1229,40.74311555376486,-73.98215353488922,56.0
21,19,4,528,40.71427487,-73.98990025,57.0
21,19,4,405,40.72938685,-73.97772429,64.0
21,19,4,239,40.72938685,-73.97772429,24.0
21,19,4,962,40.735238,-74.000271,46.0
21,19,4,1426,40.749717753,-74.002950346,31.0
21,20,4,297,40.72317958,-73.99480012,26.0
21,20,4,1125,40.72217444,-73.98368779,57.0
21,20,4,465,40.71622644,-73.98261206,31.0
21,20,4,440,40.71622644,-73.98261206,35.0
21,20,4,262,40.72955361,-73.98057249,38.0
21,20,4,257,40.72955361,-73.98057249,34.0
21,20,4,285,40.72955361,-73.98057249,38.0
21,20,4,282,40.72955361,-73.98057249,40.0
21,21,4,977,40.71076228,-73.99400398,23.0
21,21,4,2158,40.7208736,-73.98085795,39.0
21,21,4,493,40.71413089,-73.99704679999998,22.0
21,21,4,918,40.7208736,-73.98085795,47.0
21,22,4,535,40.72740794,-73.98142006,63.0
21,22,4,808,40.73314259,-73.97573881,46.0
21,22,4,261,40.72953837,-73.98426726,25.0
21,23,4,213,40.72740794,-73.98142006,29.0
21,23,4,194,40.7172274,-73.98802084,27.0
21,23,4,213,40.72467721,-73.98783413,26.0
21,23,4,1771,40.68650065,-73.96563307,34.0
21,23,4,733,40.73028666,-73.9907647,57.0
21,23,4,275,40.72779126,-73.98564945,31.0
21,23,4,900,40.74780373,-73.97344190000003,26.0
22,1,5,808,40.73401143,-74.00293877,30.0
22,1,5,678,40.73224119,-74.00026394,33.0
22,1,5,737,40.71910537,-73.99973337,35.0
22,1,5,394,40.72217444,-73.98368779,46.0
22,1,5,438,40.71893904,-73.99266288,21.0
22,1,5,431,40.713126,-73.984844,40.0
22,1,5,560,40.714215,-73.981346,17.0
22,3,5,794,40.71286844,-73.95698119,34.0
22,3,5,75,40.72217444,-73.98368779,46.0
22,3,5,855,40.73291553,-74.00711384,46.0
22,6,5,329,40.72743423,-73.99379025,41.0
22,7,5,1056,40.74901271,-73.98848395,46.0
22,7,5,262,40.72502876,-73.99069656,56.0
22,8,5,2182,40.7208736,-73.98085795,56.0
22,8,5,234,40.71559509,-73.9870295,28.0
22,8,5,584,40.73704984,-73.99009296,23.0
22,8,5,373,40.73028666,-73.9907647,25.0
22,8,5,1297,40.751396,-74.00522600000002,43.0
22,8,5,341,40.728145,-73.990214,21.0
22,8,5,748,40.72043411,-74.01020609,39.0
22,8,5,664,40.71729000000001,-73.996375,34.0
22,9,5,834,40.71910537,-73.99973337,34.0
22,9,5,1020,40.70122128,-74.01234218,25.0
22,9,5,969,40.7489006,-73.97604882,33.0
22,9,5,242,40.72502876,-73.99069656,49.0
22,9,5,247,40.72502876,-73.99069656,26.0
22,9,5,906,40.7284186,-73.98713956,29.0
22,9,5,751,40.739323,-74.008119,48.0
22,9,5,384,40.72317958,-73.99480012,26.0
22,9,5,711,40.71494807,-74.00234482,24.0
22,10,5,609,40.71413089,-73.99704679999998,57.0
22,10,5,995,40.7390169121,-74.0026376103,59.0
22,10,5,1136,40.74734825,-73.99723551,23.0
22,10,5,226,40.72779126,-73.98564945,23.0
22,10,5,545,40.72779126,-73.98564945,29.0
22,10,5,465,40.71605866,-73.99190759,39.0
22,10,5,593,40.72456089,-73.99565293,46.0
22,10,5,555,40.73492695,-73.99200509,29.0
22,11,5,576,40.73704984,-73.99009296,36.0
22,11,5,1076,40.74025878,-73.98409214,48.0
22,11,5,462,40.73028666,-73.9907647,25.0
22,11,5,457,40.73028666,-73.9907647,26.0
22,11,5,516,40.73028666,-73.9907647,50.0
22,11,5,348,40.73314259,-73.97573881,29.0
22,11,5,337,40.71782143,-73.97628939,26.0
22,11,5,1227,40.7405826,-74.00550867,57.0
22,11,5,314,40.72743423,-73.99379025,22.0
22,11,5,453,40.72917025,-73.99810231,22.0
22,11,5,224,40.72521311,-73.97768752,31.0
22,11,5,1252,40.73028666,-73.9907647,46.0
22,11,5,1721,40.735238,-74.000271,46.0
22,11,5,519,40.72903917,-73.99404649,55.0
22,11,5,1376,40.70355377,-74.00670227,30.0
22,11,5,1341,40.70355377,-74.00670227,30.0
22,11,5,263,40.72368361,-73.97574813,46.0
22,11,5,834,40.71413089,-73.99704679999998,43.0
22,11,5,517,40.72317958,-73.99480012,23.0
22,11,5,394,40.72917025,-73.99810231,36.0
22,11,5,437,40.72453734,-73.98185424,30.0
22,11,5,266,40.72779126,-73.98564945,28.0
22,12,5,1008,40.74311555376486,-73.98215353488922,24.0
22,12,5,634,40.72955361,-73.98057249,73.0
22,12,5,698,40.72066442,-73.98517977,24.0
22,12,5,619,40.72362738,-73.99949601,29.0
22,12,5,514,40.73704984,-73.99009296,43.0
22,12,5,1701,40.76340613,-73.97722479,47.0
22,12,5,289,40.72228087,-73.97668709,43.0
22,12,5,938,40.72456089,-73.99565293,39.0
22,12,5,182,40.72217444,-73.98368779,44.0
22,12,5,1707,40.74395411,-73.99144871,56.0
22,12,5,661,40.72456089,-73.99565293,44.0
22,12,5,273,40.73047309,-73.98672378,25.0
22,12,5,231,40.72938685,-73.97772429,24.0
22,12,5,420,40.72502876,-73.99069656,26.0
22,12,5,372,40.72502876,-73.99069656,27.0
22,13,5,1509,40.70355377,-74.00670227,46.0
22,13,5,1516,40.70379920000001,-74.00838676,46.0
22,13,5,1267,40.73704984,-73.99009296,46.0
22,13,5,1274,40.73704984,-73.99009296,46.0
22,13,5,926,40.73726186,-73.99238967,55.0
22,13,5,590,40.71911552,-74.00666661,32.0
22,13,5,451,40.71076228,-73.99400398,26.0
22,13,5,577,40.7381765,-73.97738662,27.0
22,13,5,298,40.72955361,-73.98057249,30.0
22,13,5,380,40.72743423,-73.99379025,25.0
22,14,5,1243,40.73781509,-73.99994661,27.0
22,14,5,1947,40.73291553,-74.00711384,30.0
22,14,5,461,40.72066442,-73.98517977,36.0
22,14,5,285,40.72066442,-73.98517977,33.0
22,14,5,542,40.72710258,-74.00297088,25.0
22,14,5,1084,40.72153267,-73.95782357,32.0
22,14,5,1188,40.72153267,-73.95782357,32.0
22,14,5,1003,40.72079821,-73.95484712,32.0
22,14,5,365,40.72743423,-73.99379025,58.0
22,15,5,959,40.73781509,-73.99994661,27.0
22,15,5,1043,40.73704984,-73.99009296,46.0
22,15,5,943,40.72019576,-73.98997825,27.0
22,15,5,1913,40.70834698,-74.01713445,46.0
22,15,5,1080,40.716887,-73.96319799999998,26.0
22,15,5,668,40.72019576,-73.98997825,46.0
22,15,5,3240,40.76020258,-73.96478473,46.0
22,15,5,556,40.72019576,-73.98997825,46.0
22,15,5,1416,40.70905623,-74.01043382,27.0
22,15,5,1424,40.70905623,-74.01043382,25.0
22,15,5,374,40.72743423,-73.99379025,26.0
22,15,5,365,40.72743423,-73.99379025,26.0
22,15,5,1602,40.73564,-73.95866,44.0
22,15,5,346,40.72456089,-73.99565293,23.0
22,15,5,247,40.72955361,-73.98057249,30.0
22,15,5,665,40.73492695,-73.99200509,31.0
22,15,5,790,40.71117444,-73.99682619,46.0
22,16,5,1203,40.72153267,-73.95782357,36.0
22,16,5,344,40.72019576,-73.98997825,49.0
22,16,5,252,40.71622644,-73.98261206,43.0
22,16,5,473,40.72953837,-73.98426726,39.0
22,16,5,467,40.72362738,-73.99949601,29.0
22,16,5,642,40.72299208,-73.97995466,31.0
22,16,5,219,40.72217444,-73.98368779,29.0
22,16,5,434,40.728145,-73.990214,49.0
22,16,5,245,40.72217444,-73.98368779,42.0
22,16,5,1359,40.70122128,-74.01234218,31.0
22,16,5,1355,40.70122128,-74.01234218,46.0
22,16,5,1970,40.70827295,-73.96834101,42.0
22,17,5,1482,40.69165183,-73.99997859999998,29.0
22,17,5,361,40.728145,-73.990214,59.0
22,17,5,530,40.72679454,-73.99695094,46.0
22,17,5,1709,40.73912601,-73.97973776,46.0
22,17,5,1680,40.73912601,-73.97973776,46.0
22,17,5,1287,40.707873,-74.00166999999998,50.0
22,17,5,1068,40.72456089,-73.99565293,34.0
22,17,5,1009,40.72456089,-73.99565293,33.0
22,17,5,657,40.73226398,-73.99852205,46.0
22,17,5,455,40.73049393,-73.99572140000002,74.0
22,17,5,944,40.72217444,-73.98368779,46.0
22,18,5,395,40.72229346,-73.99147535,46.0
22,18,5,1258,40.71870987,-74.0090009,31.0
22,18,5,122,40.7208736,-73.98085795,26.0
22,18,5,133,40.72621788,-73.98379855,33.0
22,18,5,1774,40.75660359,-73.9979009,24.0
22,18,5,1373,40.744219,-73.97121214,46.0
22,18,5,1361,40.744219,-73.97121214,46.0
22,18,5,341,40.72743423,-73.99379025,43.0
22,18,5,1411,40.72917025,-73.99810231,41.0
22,19,5,965,40.71850211,-73.98329859,46.0
22,19,5,862,40.71850211,-73.98329859,46.0
22,19,5,1513,40.75096734871597,-73.99444207549095,46.0
22,19,5,958,40.71473993,-74.00910627,24.0
22,19,5,1328,40.75096734871597,-73.99444207549095,46.0
22,19,5,805,40.74144387,-73.97536082,23.0
22,20,5,744,40.724399,-74.004704,34.0
22,20,5,332,40.72953837,-73.98426726,40.0
22,20,5,1598,40.74691959,-74.00451887,44.0
22,20,5,1585,40.74691959,-74.00451887,43.0
22,20,5,269,40.72955361,-73.98057249,29.0
22,20,5,977,40.72490985,-74.00154702,56.0
22,21,5,464,40.73221853,-73.98165557,53.0
22,21,5,565,40.73454567,-73.99074142,24.0
22,21,5,566,40.73221853,-73.98165557,28.0
22,22,5,485,40.73047309,-73.98672378,57.0
22,22,5,1722,40.74177603,-74.00149746,34.0
22,22,5,589,40.73543934,-73.99453948,53.0
22,22,5,299,40.72938685,-73.97772429,24.0
22,22,5,1229,40.72456089,-73.99565293,39.0
22,23,5,275,40.71559509,-73.9870295,36.0
23,0,6,886,40.744023,-73.976056,25.0
23,0,6,1042,40.71559509,-73.9870295,25.0
23,1,6,745,40.72317958,-73.99480012,25.0
23,1,6,446,40.72521311,-73.97768752,27.0
23,1,6,396,40.72521311,-73.97768752,46.0
23,1,6,265,40.72228087,-73.97668709,24.0
23,1,6,270,40.71622644,-73.98261206,47.0
23,2,6,273,40.72955361,-73.98057249,30.0
23,2,6,227,40.72938685,-73.97772429,31.0
23,2,6,363,40.72938685,-73.97772429,30.0
23,2,6,1154,40.74334935,-74.00681753,38.0
23,6,6,486,40.72317958,-73.99480012,55.0
23,6,6,277,40.72743423,-73.99379025,41.0
23,7,6,908,40.74901271,-73.98848395,46.0
23,8,6,631,40.73038599,-74.00214988,26.0
23,8,6,775,40.74096374,-73.98602213,53.0
23,8,6,233,40.72456089,-73.99565293,30.0
23,9,6,527,40.72743423,-73.99379025,50.0
23,9,6,607,40.73649403,-73.99704374,29.0
23,9,6,604,40.71729000000001,-73.996375,49.0
23,9,6,729,40.72679454,-73.99695094,46.0
23,9,6,656,40.71911552,-74.00666661,32.0
23,9,6,421,40.72317958,-73.99480012,46.0
23,9,6,1059,40.70411791,-73.94818595,34.0
23,9,6,1048,40.70411791,-73.94818595,35.0
23,9,6,700,40.70355377,-74.00670227,48.0
23,9,6,368,40.73047747,-73.99906065,31.0
23,10,6,982,40.7390169121,-74.0026376103,59.0
23,10,6,1120,40.746647,-73.993915,32.0
23,10,6,416,40.7262807,-73.98978041,25.0
23,10,6,352,40.72743423,-73.99379025,27.0
23,11,6,582,40.73223272,-73.98889957,44.0
23,11,6,634,40.71413089,-73.99704679999998,47.0
23,11,6,1336,40.75640548,-73.9900262,52.0
23,11,6,365,40.73028666,-73.9907647,31.0
23,11,6,458,40.73047747,-73.99906065,31.0
23,11,6,1505,40.72906,-73.95779,56.0
23,11,6,871,40.7451677,-73.98683077,25.0
23,11,6,164,40.72467721,-73.98783413,31.0
23,11,6,933,40.71285887,-73.96590294,23.0
23,12,6,445,40.7218158,-73.99720307,26.0
23,12,6,286,40.71850211,-73.98329859,43.0
23,12,6,527,40.73047747,-73.99906065,29.0
23,12,6,1010,40.71729000000001,-73.996375,46.0
23,12,6,103,40.7208736,-73.98085795,31.0
23,12,6,374,40.728145,-73.990214,35.0
23,12,6,804,40.74290902,-73.97706058,25.0
23,12,6,1285,40.71754834,-74.01322069,46.0
23,12,6,1268,40.71754834,-74.01322069,26.0
23,13,6,299,40.72502876,-73.99069656,27.0
23,13,6,320,40.72955361,-73.98057249,23.0
23,13,6,1562,40.70122128,-74.01234218,46.0
23,13,6,359,40.72743423,-73.99379025,25.0
23,13,6,357,40.72743423,-73.99379025,25.0
23,13,6,235,40.72779126,-73.98564945,30.0
23,13,6,375,40.72743423,-73.99379025,58.0
23,13,6,1093,40.73291553,-74.00711384,46.0
23,13,6,1071,40.73291553,-74.00711384,40.0
23,13,6,168,40.72467721,-73.98783413,32.0
23,13,6,669,40.72317958,-73.99480012,46.0
23,13,6,669,40.72317958,-73.99480012,46.0
23,13,6,1051,40.74034320000001,-73.98955109,43.0
23,13,6,314,40.72779126,-73.98564945,27.0
23,14,6,660,40.736502,-73.97809472,46.0
23,14,6,353,40.72938685,-73.97772429,43.0
23,14,6,561,40.73454567,-73.99074142,27.0
23,14,6,241,40.71850211,-73.98329859,73.0
23,14,6,795,40.73781509,-73.99994661,34.0
23,14,6,152,40.72467721,-73.98783413,32.0
23,14,6,930,40.71117444,-73.99682619,46.0
23,15,6,387,40.73047747,-73.99906065,31.0
23,15,6,191,40.72502876,-73.99069656,26.0
23,15,6,630,40.71605866,-73.99190759,39.0
23,15,6,798,40.710451,-73.960876,46.0
23,15,6,789,40.710451,-73.960876,26.0
23,15,6,830,40.71291224,-74.01020234,23.0
23,15,6,648,40.73331967,-73.99510132,74.0
23,15,6,869,40.74034320000001,-73.98955109,31.0
23,15,6,528,40.72903917,-73.99404649,26.0
23,15,6,724,40.73454567,-73.99074142,46.0
23,15,6,499,40.71893904,-73.99266288,27.0
23,15,6,1380,40.7258483,-73.95064893,37.0
23,15,6,322,40.72743423,-73.99379025,25.0
23,15,6,798,40.73314259,-73.97573881,40.0
23,15,6,453,40.72679454,-73.99695094,46.0
23,15,6,657,40.73226398,-73.99852205,39.0
23,15,6,546,40.73704984,-73.99009296,29.0
23,15,6,988,40.7423543,-73.98915076,36.0
23,15,6,602,40.73543934,-73.99453948,33.0
23,15,6,1477,40.74334935,-74.00681753,30.0
23,15,6,581,40.72456089,-73.99565293,36.0
23,15,6,1162,40.749156,-73.9916,27.0
23,16,6,390,40.72917025,-73.99810231,25.0
23,16,6,1084,40.71219906,-73.97948148,29.0
23,16,6,528,40.72917025,-73.99810231,36.0
23,16,6,613,40.72456089,-73.99565293,34.0
23,16,6,1293,40.72679454,-73.99695094,33.0
23,16,6,150,40.72453734,-73.98185424,51.0
23,16,6,1677,40.69878,-73.99712,34.0
23,16,6,563,40.72317958,-73.99480012,31.0
23,16,6,999,40.73049393,-73.99572140000002,74.0
23,16,6,705,40.72317958,-73.99480012,26.0
23,16,6,698,40.72317958,-73.99480012,26.0
23,16,6,699,40.72317958,-73.99480012,27.0
23,16,6,545,40.73261787,-73.99158043,25.0
23,16,6,873,40.73524276,-73.98758561,32.0
23,16,6,434,40.73028666,-73.9907647,26.0
23,16,6,448,40.73028666,-73.9907647,46.0
23,16,6,289,40.728145,-73.990214,38.0
23,16,6,605,40.74144387,-73.97536082,26.0
23,17,6,979,40.73047309,-73.98672378,57.0
23,17,6,1526,40.71754834,-74.01322069,32.0
23,17,6,1503,40.71754834,-74.01322069,36.0
23,17,6,670,40.73291553,-74.00711384,28.0
23,17,6,1344,40.72043411,-74.01020609,33.0
23,17,6,161,40.72299208,-73.97995466,39.0
23,17,6,1215,40.71413311,-73.95234386,27.0
23,17,6,470,40.72679454,-73.99695094,31.0
23,17,6,666,40.72938685,-73.97772429,37.0
23,17,6,648,40.72938685,-73.97772429,32.0
23,17,6,496,40.736502,-73.97809472,34.0
23,17,6,77,40.72453734,-73.98185424,35.0
23,17,6,665,40.7218158,-73.99720307,25.0
23,17,6,1636,40.74475148,-73.99915362,46.0
23,17,6,1594,40.74475148,-73.99915362,46.0
23,17,6,562,40.728145,-73.990214,46.0
23,17,6,672,40.73047747,-73.99906065,40.0
23,17,6,664,40.73047747,-73.99906065,39.0
23,18,6,535,40.71729000000001,-73.996375,33.0
23,18,6,396,40.71559509,-73.9870295,34.0
23,18,6,1441,40.71602118,-73.99974372,23.0
23,18,6,734,40.73223272,-73.98889957,46.0
23,18,6,510,40.72679454,-73.99695094,34.0
23,18,6,934,40.739445,-73.97680600000002,26.0
23,18,6,868,40.739445,-73.97680600000002,27.0
23,18,6,827,40.739445,-73.97680600000002,46.0
23,18,6,188,40.72621788,-73.98379855,47.0
23,18,6,752,40.73454567,-73.99074142,27.0
23,18,6,237,40.72467721,-73.98783413,57.0
23,18,6,1582,40.734232,-73.986923,55.0
23,19,6,423,40.73049393,-73.99572140000002,74.0
23,19,6,1823,40.73971301,-73.99456405,46.0
23,19,6,879,40.74475148,-73.99915362,29.0
23,19,6,868,40.74475148,-73.99915362,28.0
23,19,6,451,40.72953837,-73.98426726,25.0
23,19,6,455,40.72953837,-73.98426726,26.0
23,19,6,193,40.72467721,-73.98783413,29.0
23,19,6,772,40.739445,-73.97680600000002,23.0
23,19,6,364,40.728145,-73.990214,49.0
23,19,6,962,40.70823502,-74.00530063,27.0
23,19,6,1202,40.74334935,-74.00681753,46.0
23,19,6,302,40.728145,-73.990214,28.0
23,20,6,197,40.71850211,-73.98329859,24.0
23,20,6,1410,40.71173107,-73.99193043,46.0
23,20,6,932,40.72368361,-73.97574813,24.0
23,20,6,506,40.7218158,-73.99720307,31.0
23,20,6,429,40.72110063,-73.99192540000001,34.0
23,20,6,507,40.73221853,-73.98165557,26.0
23,20,6,548,40.73221853,-73.98165557,29.0
23,21,6,320,40.73221853,-73.98165557,26.0
23,22,6,221,40.72953837,-73.98426726,27.0
23,22,6,350,40.72019576,-73.98997825,30.0
23,22,6,2378,40.71754834,-74.01322069,61.0
23,22,6,1344,40.756014,-73.967416,34.0
23,22,6,280,40.72110063,-73.99192540000001,22.0
23,22,6,1083,40.74206539,-74.00443172,39.0
23,22,6,1034,40.74345335,-74.00004031,46.0
23,22,6,1397,40.68382604,-73.97632328,38.0
23,23,6,647,40.734232,-73.986923,37.0
23,23,6,296,40.73047309,-73.98672378,29.0
23,23,6,888,40.73781509,-73.99994661,46.0
24,0,0,301,40.72621788,-73.98379855,53.0
24,1,0,1103,40.7454973,-74.00197139,50.0
24,5,0,588,40.72317958,-73.99480012,55.0
24,5,0,342,40.72456089,-73.99565293,23.0
24,5,0,642,40.73492695,-73.99200509,59.0
24,6,0,614,40.73291553,-74.00711384,27.0
24,6,0,349,40.73028666,-73.9907647,29.0
24,6,0,1287,40.76340613,-73.97722479,29.0
24,6,0,413,40.72456089,-73.99565293,56.0
24,6,0,669,40.73454567,-73.99074142,34.0
24,6,0,794,40.71494807,-74.00234482,34.0
24,7,0,224,40.72502876,-73.99069656,33.0
24,7,0,1073,40.75971079999999,-73.97402311,25.0
24,7,0,1008,40.70379920000001,-74.00838676,27.0
24,7,0,477,40.73492695,-73.99200509,27.0
24,7,0,354,40.72217444,-73.98368779,52.0
24,7,0,171,40.72453734,-73.98185424,33.0
24,7,0,829,40.73781509,-73.99994661,38.0
24,7,0,725,40.71602118,-73.99974372,52.0
24,7,0,500,40.71605866,-73.99190759,57.0
24,7,0,496,40.73224119,-74.00026394,29.0
24,7,0,332,40.72456089,-73.99565293,24.0
24,7,0,869,40.70530954,-74.00612572,25.0
24,7,0,1419,40.75640548,-73.9900262,25.0
24,8,0,945,40.73971301,-73.99456405,23.0
24,8,0,283,40.713126,-73.984844,48.0
24,8,0,192,40.72502876,-73.99069656,32.0
24,8,0,550,40.728846,-74.00859100000002,32.0
24,8,0,1163,40.75255434,-73.97282625,46.0
24,8,0,892,40.71285887,-73.96590294,35.0
24,8,0,1119,40.70365182,-74.01167797,29.0
24,8,0,1453,40.7568001,-73.98291153,27.0
24,9,0,583,40.73492695,-73.99200509,33.0
24,9,0,489,40.72317958,-73.99480012,25.0
24,9,0,604,40.72456089,-73.99565293,40.0
24,10,0,767,40.73454567,-73.99074142,39.0
24,11,0,1383,40.75299641,-73.98721619,59.0
24,11,0,495,40.73454567,-73.99074142,47.0
24,12,0,276,40.72743423,-73.99379025,25.0
24,12,0,795,40.73492695,-73.99200509,55.0
24,13,0,633,40.7381765,-73.97738662,46.0
24,13,0,884,40.73226398,-73.99852205,46.0
24,13,0,910,40.73226398,-73.99852205,46.0
24,13,0,637,40.73454567,-73.99074142,28.0
24,13,0,1623,40.68312489,-73.97895137,30.0
24,13,0,994,40.74571210000001,-73.98194829,24.0
24,13,0,2546,40.71754834,-74.01322069,46.0
24,14,0,1674,40.71117444,-73.99682619,42.0
24,14,0,2203,40.72311651,-73.95212324,29.0
24,14,0,198,40.722055,-73.989111,27.0
24,14,0,746,40.72456089,-73.99565293,59.0
24,14,0,127,40.72299208,-73.97995466,33.0
24,14,0,8079,40.71739973,-73.98016555,41.0
24,14,0,810,40.72405549,-74.00965965,40.0
24,14,0,412,40.728145,-73.990214,38.0
24,15,0,216,40.72299208,-73.97995466,25.0
24,15,0,213,40.72502876,-73.99069656,53.0
24,16,0,229,40.71559509,-73.9870295,47.0
24,16,0,633,40.734232,-73.986923,45.0
24,16,0,803,40.728846,-74.00859100000002,53.0
24,16,0,714,40.73172428,-74.00674436,17.0
24,16,0,243,40.71782143,-73.97628939,40.0
24,16,0,516,40.73221853,-73.98165557,26.0
24,16,0,826,40.73454567,-73.99074142,22.0
24,16,0,217,40.72621788,-73.98379855,62.0
24,16,0,213,40.72082834,-73.97793172,53.0
24,17,0,671,40.73028666,-73.9907647,44.0
24,17,0,873,40.7489006,-73.97604882,29.0
24,17,0,253,40.72299208,-73.97995466,28.0
24,18,0,1143,40.74096374,-73.98602213,46.0
24,18,0,724,40.73226398,-73.99852205,24.0
24,18,0,707,40.73028666,-73.9907647,46.0
24,18,0,1456,40.71754834,-74.01322069,40.0
24,18,0,255,40.72368361,-73.97574813,29.0
24,18,0,1101,40.73291553,-74.00711384,29.0
24,18,0,249,40.72467721,-73.98783413,39.0
24,18,0,876,40.71260486,-73.96264403,27.0
24,18,0,872,40.71260486,-73.96264403,32.0
24,18,0,606,40.71939226,-74.00247214,25.0
24,18,0,468,40.7218158,-73.99720307,28.0
24,18,0,581,40.73492695,-73.99200509,31.0
24,18,0,358,40.728145,-73.990214,49.0
24,18,0,402,40.71427487,-73.98990025,43.0
24,18,0,408,40.72453734,-73.98185424,28.0
24,18,0,1786,40.68382604,-73.97632328,31.0
24,18,0,279,40.72953837,-73.98426726,26.0
24,19,0,491,40.72679454,-73.99695094,39.0
24,19,0,856,40.73221853,-73.98165557,45.0
24,19,0,761,40.74144387,-73.97536082,23.0
24,19,0,899,40.72679454,-73.99695094,46.0
24,19,0,76,40.72066442,-73.98517977,27.0
24,20,0,677,40.73912601,-73.97973776,46.0
24,21,0,961,40.73223272,-73.98889957,44.0
24,21,0,581,40.71076228,-73.99400398,23.0
24,21,0,723,40.735238,-74.000271,59.0
24,22,0,449,40.714215,-73.981346,17.0
24,22,0,278,40.728145,-73.990214,24.0
24,22,0,772,40.72955361,-73.98057249,26.0
24,22,0,244,40.71782143,-73.97628939,45.0
24,23,0,379,40.73028666,-73.9907647,46.0
24,23,0,1084,40.74317449,-74.00366443,39.0
24,23,0,214,40.72938685,-73.97772429,44.0
25,5,1,658,40.72317958,-73.99480012,55.0
25,5,1,259,40.72456089,-73.99565293,23.0
25,6,1,764,40.74571210000001,-73.98194829,29.0
25,6,1,353,40.72456089,-73.99565293,56.0
25,6,1,303,40.72743423,-73.99379025,41.0
25,6,1,331,40.72110063,-73.99192540000001,34.0
25,6,1,965,40.75714758,-73.97207836,39.0
25,6,1,194,40.72521311,-73.97768752,26.0
25,6,1,650,40.74096374,-73.98602213,26.0
25,6,1,1336,40.749156,-73.9916,29.0
25,7,1,187,40.72502876,-73.99069656,33.0
25,7,1,728,40.74034320000001,-73.98955109,29.0
25,7,1,371,40.72217444,-73.98368779,52.0
25,7,1,574,40.736502,-73.97809472,46.0
25,7,1,934,40.70379920000001,-74.00838676,27.0
25,7,1,1572,40.72217444,-73.98368779,29.0
25,7,1,792,40.74311555376486,-73.98215353488922,23.0
25,7,1,914,40.70530954,-74.00612572,28.0
25,7,1,1132,40.75019995,-73.99093085,46.0
25,7,1,676,40.73781509,-73.99994661,38.0
25,7,1,383,40.72456089,-73.99565293,24.0
25,7,1,584,40.73224119,-74.00026394,35.0
25,7,1,809,40.74034320000001,-73.98955109,24.0
25,7,1,1287,40.75640548,-73.9900262,25.0
25,7,1,955,40.71602118,-73.99974372,52.0
25,7,1,596,40.73492695,-73.99200509,27.0
25,8,1,227,40.72502876,-73.99069656,32.0
25,8,1,1228,40.7451677,-73.98683077,28.0
25,8,1,898,40.73726186,-73.99238967,28.0
25,8,1,1251,40.749717753,-74.002950346,23.0
25,8,1,1244,40.746647,-73.993915,27.0
25,9,1,422,40.728145,-73.990214,28.0
25,9,1,530,40.73047747,-73.99906065,29.0
25,9,1,461,40.71605866,-73.99190759,25.0
25,10,1,734,40.71406667,-73.99293911,25.0
25,10,1,369,40.72456089,-73.99565293,28.0
25,10,1,765,40.71494807,-74.00234482,46.0
25,10,1,529,40.73524276,-73.98758561,39.0
25,10,1,1363,40.76340613,-73.97722479,47.0
25,10,1,969,40.70955958,-74.00653609,38.0
25,10,1,430,40.71893904,-73.99266288,60.0
25,11,1,567,40.72110063,-73.99192540000001,39.0
25,11,1,302,40.728145,-73.990214,52.0
25,11,1,1052,40.74780373,-73.97344190000003,32.0
25,11,1,259,40.72502876,-73.99069656,17.0
25,11,1,787,40.74290902,-73.97706058,48.0
25,11,1,928,40.73224119,-74.00026394,24.0
25,11,1,1504,40.75299641,-73.98721619,36.0
25,11,1,296,40.72456089,-73.99565293,39.0
